Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,AvgVTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Reason for cancelling by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating
13/5/2026,18:52:25,CNR6242084,Cancelled by Driver,CUST31390,Bike,CV Raman Nagar,Lalbagh,,,No,,Yes,More than permitted people in there,No,,,,,
26/5/2026,12:06:09,CNR8116932,Cancelled by Customer,CUST32872,Prime Plus,Cunningham Road,Malleshwaram,,,Yes,Change of plans,No,,No,,,,,
10/5/2026,21:55:27,CNR1459688,Success,CUST46853,Auto,Devanahalli,Kengeri,7,21,No,,No,,No,,1218.55,6.8,4,3.6
16/5/2026,17:54:34,CNR5698628,Success,CUST44532,Prime SUV,RT Nagar,HSR Layout,8.8,22.3,No,,No,,No,,157.88,29.6,3.6,4.3
16/5/2026,11:14:38,CNR6431596,Cancelled by Driver,CUST35310,Prime SUV,Domlur,Basavanagudi,,,No,,Yes,More than permitted people in there,No,,,,,
19/5/2026,14:25:59,CNR3752351,Success,CUST46695,eBike,Peenya,Chickpet,9.1,26.3,No,,No,,No,,680.94,8.2,4.5,3.5
28/5/2026,21:35:10,CNR9115549,Cancelled by Driver,CUST82387,eBike,Majestic,Cunningham Road,,,No,,Yes,More than permitted people in there,No,,,,,
5/5/2026,17:51:04,CNR6403336,Success,CUST58284,Bike,HSR Layout,Kadugodi,11.3,44.7,No,,No,,No,,478.38,2.1,3.7,3.9
16/5/2026,11:58:47,CNR1677831,Cancelled by Driver,CUST73533,Auto,Anekal,Wilson Garden,,,No,,Yes,Personal & Car related issues,No,,,,,
13/5/2026,15:52:55,CNR6161909,Cancelled by Driver,CUST77251,Auto,Marathahalli,Kalyan Nagar,,,No,,Yes,Customer related issue,No,,,,,
10/5/2026,6:50:11,CNR7338145,Success,CUST71147,Prime Plus,Domlur,Rajajinagar,5.7,19.6,No,,No,,No,,1040.94,20.3,3.8,4
30/5/2026,19:25:20,CNR2047980,Success,CUST55818,eBike,Malleshwaram,KR Puram,6.4,55.5,No,,No,,No,,1088.46,19.1,4.2,4
1/5/2026,13:36:21,CNR2564804,Pending,CUST60311,Prime Plus,Majestic,Sahakar Nagar,,,No,,No,,No,,,,,
3/5/2026,20:02:52,CNR9452628,Success,CUST23507,eBike,Domlur,Lalbagh,4.2,49.6,No,,No,,No,,350.61,20.2,4.9,4.6
23/5/2026,14:36:46,CNR4959238,Success,CUST41568,Prime Plus,Bannerghatta Road,Bellandur,7,30.8,No,,No,,No,,653.86,3.2,4.6,3.9
9/5/2026,14:45:46,CNR8554462,Cancelled by Driver,CUST10601,Bike,Varthur,Madiwala,,,No,,Yes,Personal & Car related issues,No,,,,,
23/5/2026,16:49:45,CNR2530511,Success,CUST59549,eBike,HSR Layout,Anekal,6.2,10.8,No,,No,,No,,482.05,7.7,4,4.5
26/5/2026,9:50:45,CNR1182273,Success,CUST22923,Auto,Basavanagudi,RT Nagar,7.1,55.5,No,,No,,No,,506.08,33.5,4.8,4.2
9/5/2026,17:35:07,CNR5855125,Success,CUST78152,Bike,Indiranagar,MG Road,4.9,31.8,No,,No,,No,,108.08,4.3,4.5,4.2
6/5/2026,15:52:46,CNR5400458,Success,CUST55456,Prime Sedan,Bommanahalli,Indiranagar,2,30.3,No,,No,,No,,943.44,30.4,4.9,4.3
4/5/2026,17:14:29,CNR5615417,Incomplete,CUST95766,Prime Sedan,Cunningham Road,Begur,,,No,,No,,Yes,Other Issue,,,,
6/5/2026,16:10:07,CNR8572609,Success,CUST67324,Prime SUV,Madiwala,Bommanahalli,9.8,13.8,No,,No,,No,,476.17,10.1,3.7,4.3
9/5/2026,3:39:01,CNR7371996,Success,CUST28626,eBike,Bannerghatta Road,Kalyan Nagar,8.6,37,No,,No,,No,,392.62,34.5,4.7,5
27/5/2026,12:36:14,CNR1205268,Success,CUST88414,Mini,Koramangala,Chickpet,8,42.4,No,,No,,No,,228.09,28.1,4,4.5
24/5/2026,19:04:19,CNR7234895,Success,CUST13213,Prime Sedan,MG Road,Begur,4.7,44.3,No,,No,,No,,508.85,4.7,3.6,4.4
1/5/2026,7:56:14,CNR2954024,Incomplete,CUST22954,Prime Plus,Sahakar Nagar,Devanahalli,,,No,,No,,Yes,Vehicle Breakdown,,,,
28/5/2026,23:30:42,CNR4012327,Cancelled by Driver,CUST72007,Bike,Hebbal,Banashankari,,,No,,Yes,More than permitted people in there,No,,,,,
3/5/2026,17:30:06,CNR1407030,Incomplete,CUST37704,Prime SUV,Bannerghatta Road,Kengeri,,,No,,No,,Yes,Vehicle Breakdown,,,,
21/5/2026,18:11:44,CNR5437289,Success,CUST39297,eBike,Ulsoor,Anekal,5.3,28.7,No,,No,,No,,965.81,25.9,4.7,4.2
4/5/2026,10:54:26,CNR6714213,Success,CUST94482,Bike,Kadugodi,Richmond Town,3.2,10.9,No,,No,,No,,1995.01,24.1,3.8,3.5
2/5/2026,8:24:32,CNR9574203,Cancelled by Driver,CUST92540,Bike,Peenya,Bellandur,,,No,,Yes,More than permitted people in there,No,,,,,
24/5/2026,20:28:29,CNR7921039,Cancelled by Customer,CUST81489,Mini,Bellandur,Hebbal,,,Yes,Driver asked to cancel,No,,No,,,,,
15/5/2026,6:59:27,CNR6457428,Success,CUST24423,Bike,Varthur,MG Road,7.9,26.6,No,,No,,No,,221.59,4,3.9,3.8
18/5/2026,13:09:29,CNR9576146,Success,CUST70106,Bike,Frazer Town,Sahakar Nagar,8.3,59.1,No,,No,,No,,271.55,26.4,4.5,3.9
13/5/2026,12:10:09,CNR8400389,Success,CUST43313,Auto,Banashankari,Yelahanka,10.8,46.2,No,,No,,No,,183.44,15.5,4.3,4.4
3/5/2026,6:12:34,CNR6495480,Success,CUST75741,Bike,KR Puram,Varthur,4.5,18.7,No,,No,,No,,161.31,29.3,4.4,3.6
24/5/2026,8:49:33,CNR3532920,Success,CUST75484,Bike,Hebbal,Chickpet,10.7,25.5,No,,No,,No,,302.36,29.7,4.4,4.8
25/5/2026,19:38:36,CNR3443743,Cancelled by Customer,CUST79251,Prime Plus,Malleshwaram,Varthur,,,Yes,Driver is not moving towards pickup location,No,,No,,,,,
2/5/2026,18:41:44,CNR2167534,Success,CUST96544,Bike,Hoodi,MG Road,3.3,13.6,No,,No,,No,,449.02,30.6,4.2,4.1
11/5/2026,22:37:08,CNR3015929,Success,CUST23092,Auto,Malleshwaram,Yeshwanthpur,7.3,37.1,No,,No,,No,,110.75,33.8,4.6,4.1
17/5/2026,21:28:31,CNR3045294,Pending,CUST65595,Bike,Banashankari,JP Nagar,,,No,,No,,No,,,,,
18/5/2026,0:36:32,CNR8851311,Cancelled by Driver,CUST27718,Mini,Hennur,Jayanagar,,,No,,Yes,More than permitted people in there,No,,,,,
17/5/2026,21:42:23,CNR6951750,Cancelled by Driver,CUST80090,Prime Sedan,Kalyan Nagar,Yeshwanthpur,,,No,,Yes,Personal & Car related issues,No,,,,,
23/5/2026,10:19:46,CNR3957632,Cancelled by Customer,CUST20631,Bike,Brookefield,Cunningham Road,,,Yes,Change of plans,No,,No,,,,,
31/5/2026,15:44:00,CNR1445897,Success,CUST14883,Prime SUV,Lalbagh,Hennur,7.2,21.1,No,,No,,No,,379.52,27.9,3.7,4.2
12/5/2026,13:56:25,CNR2687607,Success,CUST22956,Prime Sedan,Kadugodi,Majestic,3.1,29.1,No,,No,,No,,336.17,3.3,3.7,4.4
17/5/2026,18:29:03,CNR6669794,Success,CUST57247,Prime SUV,Begur,Devanahalli,3.7,57.3,No,,No,,No,,1098.79,17.6,4.1,4.1
23/5/2026,7:54:26,CNR5890116,Incomplete,CUST14449,Bike,Hebbal,Anekal,,,No,,No,,Yes,Customer Demand,,,,
18/5/2026,15:31:48,CNR4786669,Success,CUST14398,Auto,Banashankari,Nagawara,5.1,17.7,No,,No,,No,,473.58,9.6,4.2,4.4
12/5/2026,15:48:08,CNR1167830,Success,CUST37175,Mini,Cunningham Road,Peenya,7.4,53.9,No,,No,,No,,591.54,12.7,4,4.2
19/5/2026,7:11:17,CNR2594831,Success,CUST57180,Mini,Airport Road,Rajajinagar,6.7,59.2,No,,No,,No,,678.35,26.1,4.9,3.6
21/5/2026,7:07:17,CNR9247392,Success,CUST87967,Prime Sedan,Basavanagudi,Electronic City,10.5,21.3,No,,No,,No,,389.61,3.7,3.9,4.4
17/5/2026,6:12:17,CNR8360458,Success,CUST81323,Prime Plus,Devanahalli,Kalyan Nagar,6.8,17.3,No,,No,,No,,651.33,26.3,5,3.9
7/5/2026,10:23:23,CNR1574160,Pending,CUST70038,Auto,Anekal,Devanahalli,,,No,,No,,No,,,,,
16/5/2026,20:13:18,CNR9569799,Success,CUST20802,Bike,Rajajinagar,Chickpet,12,50.2,No,,No,,No,,1061.95,27.9,4.5,4.8
28/5/2026,8:27:14,CNR4889761,Success,CUST56097,Prime SUV,Nagawara,Malleshwaram,9.7,51.3,No,,No,,No,,722.25,21.5,3.5,4.1
27/5/2026,20:46:22,CNR1010929,Success,CUST57877,Mini,MG Road,JP Nagar,10.4,41.4,No,,No,,No,,213.61,25.2,4,4.1
24/5/2026,9:40:07,CNR6791255,Incomplete,CUST20211,Auto,Ulsoor,Kadugodi,,,No,,No,,Yes,Other Issue,,,,
23/5/2026,20:31:18,CNR4799886,Cancelled by Customer,CUST66804,Mini,Airport Road,Varthur,,,Yes,Driver is not moving towards pickup location,No,,No,,,,,
4/5/2026,18:08:01,CNR6992386,Cancelled by Customer,CUST62669,Mini,Hebbal,Hoodi,,,Yes,Wrong Address,No,,No,,,,,
15/5/2026,16:27:48,CNR1583170,Incomplete,CUST44574,Prime Plus,Sahakar Nagar,Electronic City,,,No,,No,,Yes,Vehicle Breakdown,,,,
3/5/2026,13:33:51,CNR6994049,Success,CUST77793,Bike,Bannerghatta Road,Airport Road,4.3,22.2,No,,No,,No,,256.82,8.6,4.4,4.2
25/5/2026,7:14:38,CNR6700322,Incomplete,CUST84647,Prime Sedan,Marathahalli,Sahakar Nagar,,,No,,No,,Yes,Vehicle Breakdown,,,,
10/5/2026,18:53:09,CNR6003230,Success,CUST94763,Prime Sedan,Hennur,CV Raman Nagar,6.7,11.4,No,,No,,No,,249.41,16.8,4.8,4.6
24/5/2026,20:45:13,CNR7391930,Success,CUST81720,Prime Sedan,Chickpet,JP Nagar,3.4,49.5,No,,No,,No,,442.76,19.8,4.1,4.2
25/5/2026,9:09:11,CNR8422595,Success,CUST89274,Bike,Rajajinagar,Malleshwaram,10,59.7,No,,No,,No,,435.97,17.2,4.9,4.2
28/5/2026,22:10:58,CNR6029542,Incomplete,CUST74312,Mini,Bannerghatta Road,HSR Layout,,,No,,No,,Yes,Vehicle Breakdown,,,,
24/5/2026,7:12:05,CNR7860952,Success,CUST50179,Mini,Bellandur,Kengeri,4.4,50.1,No,,No,,No,,764.05,28.4,4.5,4.5
17/5/2026,6:26:55,CNR3103986,Success,CUST94144,Auto,Basavanagudi,HSR Layout,5.9,34.5,No,,No,,No,,991.1,15,4.9,4.5
18/5/2026,18:50:05,CNR5605702,Pending,CUST80484,Prime SUV,Hebbal,Brookefield,,,No,,No,,No,,,,,
10/5/2026,16:31:38,CNR2855527,Cancelled by Customer,CUST48069,Bike,KR Puram,Hebbal,,,Yes,Change of plans,No,,No,,,,,
5/5/2026,13:46:23,CNR9742053,Cancelled by Customer,CUST23626,Bike,Hennur,Malleshwaram,,,Yes,Driver is not moving towards pickup location,No,,No,,,,,
3/5/2026,21:33:54,CNR7579339,Success,CUST83177,Auto,Banashankari,JP Nagar,7.8,22.4,No,,No,,No,,443.72,16.1,4.1,5
6/5/2026,15:03:50,CNR1794256,Cancelled by Driver,CUST26066,Auto,JP Nagar,Hebbal,,,No,,Yes,The customer was coughing/sick,No,,,,,
30/5/2026,10:35:56,CNR3005464,Success,CUST39883,Prime Plus,Koramangala,Brookefield,5.3,20.3,No,,No,,No,,730.42,13.5,4.6,3.8
5/5/2026,16:49:07,CNR4405085,Success,CUST98678,eBike,Peenya,Vijayanagar,6.5,30.2,No,,No,,No,,155.32,32.8,3.7,4.8
23/5/2026,22:55:37,CNR5888661,Success,CUST89408,eBike,Cunningham Road,Jayanagar,2.3,13.4,No,,No,,No,,131.96,3.4,4.3,4.3
6/5/2026,3:46:50,CNR3215062,Success,CUST42312,Prime Plus,Nagawara,Koramangala,5,19.2,No,,No,,No,,781.08,21.9,4.4,4.2
31/5/2026,9:54:38,CNR5406314,Pending,CUST69350,eBike,Chickpet,Lalbagh,,,No,,No,,No,,,,,
11/5/2026,3:14:32,CNR6829671,Cancelled by Driver,CUST58315,eBike,Madiwala,Cunningham Road,,,No,,Yes,More than permitted people in there,No,,,,,
13/5/2026,7:56:15,CNR5254914,Success,CUST68978,Bike,Yeshwanthpur,Hoodi,3.8,54,No,,No,,No,,493.46,13.3,4.4,4
13/5/2026,8:20:05,CNR7083811,Cancelled by Driver,CUST43615,Auto,Hennur,Ulsoor,,,No,,Yes,Customer related issue,No,,,,,
25/5/2026,15:06:43,CNR7427498,Success,CUST10836,Bike,JP Nagar,Jayanagar,6.9,17,No,,No,,No,,149.68,6.4,3.6,4.1
7/5/2026,17:05:33,CNR8252252,Cancelled by Customer,CUST67816,Prime Sedan,Varthur,Indiranagar,,,Yes,Driver is not moving towards pickup location,No,,No,,,,,
26/5/2026,9:58:11,CNR1970033,Pending,CUST26890,Prime Plus,Frazer Town,Hennur,,,No,,No,,No,,,,,
21/5/2026,5:19:19,CNR2730919,Cancelled by Driver,CUST57595,Bike,Yeshwanthpur,RT Nagar,,,No,,Yes,Personal & Car related issues,No,,,,,
7/5/2026,7:15:44,CNR3612702,Success,CUST72550,Auto,Ulsoor,Lalbagh,7.1,38.2,No,,No,,No,,722.95,11.2,4.6,3.6
3/5/2026,17:26:08,CNR6341099,Success,CUST60625,Prime SUV,Wilson Garden,Yeshwanthpur,11.7,44.8,No,,No,,No,,938.53,34.5,4.6,4
24/5/2026,16:06:36,CNR4386083,Success,CUST44077,Prime Plus,Bannerghatta Road,Cunningham Road,4.5,43.6,No,,No,,No,,704.43,10.3,4.8,4
7/5/2026,8:32:10,CNR9556964,Success,CUST74276,Prime Plus,Ulsoor,Nagawara,7.9,50.8,No,,No,,No,,415.9,2.1,4.6,3.6
28/5/2026,13:43:05,CNR9215376,Success,CUST37907,Auto,Whitefield,Marathahalli,6.7,16.4,No,,No,,No,,942.44,1.8,3.9,3.9
3/5/2026,15:50:56,CNR4202968,Success,CUST39064,Prime Plus,Rajajinagar,Richmond Town,5,56.3,No,,No,,No,,727.3,23.2,4.1,3.6
19/5/2026,16:04:44,CNR8488660,Success,CUST32703,Prime Sedan,Malleshwaram,Madiwala,3.5,46.5,No,,No,,No,,296.21,24.4,3.6,4.4
23/5/2026,18:24:35,CNR1134816,Success,CUST71530,Prime SUV,Hoodi,Hebbal,5.7,53.1,No,,No,,No,,412.59,30.6,3.8,4.2
21/5/2026,12:49:21,CNR4908426,Success,CUST34072,Auto,Kadugodi,Basavanagudi,6.7,23.6,No,,No,,No,,441.45,9.4,4.4,4.7
10/5/2026,20:45:26,CNR8959520,Success,CUST85969,Bike,Airport Road,BTM Layout,7.8,53,No,,No,,No,,763.28,15.4,4.4,4.9
28/5/2026,13:12:36,CNR4627267,Success,CUST97509,Prime Sedan,KR Puram,Bannerghatta Road,2.1,31.5,No,,No,,No,,824.64,2.8,3.7,4.4
24/5/2026,8:09:34,CNR4010522,Cancelled by Customer,CUST30135,Bike,Sarjapur Road,Wilson Garden,,,Yes,Driver asked to cancel,No,,No,,,,,
16/5/2026,12:59:20,CNR7650924,Success,CUST71836,eBike,Banashankari,Majestic,6.3,25.3,No,,No,,No,,259.59,10.8,5,3.6
18/5/2026,5:23:36,CNR7262943,Success,CUST81289,Prime SUV,MG Road,Peenya,5.1,59.1,No,,No,,No,,93.26,2.7,4.1,3.6
17/5/2026,20:31:03,CNR9992834,Cancelled by Driver,CUST83232,Mini,Kadugodi,CV Raman Nagar,,,No,,Yes,More than permitted people in there,No,,,,,
30/5/2026,7:29:50,CNR5850897,Incomplete,CUST32679,Bike,Malleshwaram,RT Nagar,,,No,,No,,Yes,Other Issue,,,,
29/5/2026,15:23:57,CNR1129348,Success,CUST67031,Bike,Begur,Yelahanka,8.2,44.4,No,,No,,No,,279.72,6.1,3.6,4.4
8/5/2026,15:35:56,CNR2710603,Cancelled by Customer,CUST28559,Prime SUV,KR Puram,Electronic City,,,Yes,Driver is not moving towards pickup location,No,,No,,,,,
9/5/2026,3:28:46,CNR7584409,Cancelled by Customer,CUST61274,Mini,Yelahanka,Begur,,,Yes,Change of plans,No,,No,,,,,
31/5/2026,19:57:26,CNR3904779,Pending,CUST29017,eBike,Indiranagar,RT Nagar,,,No,,No,,No,,,,,
8/5/2026,8:35:34,CNR1230685,Success,CUST57380,Prime Plus,Hoodi,MG Road,9.4,32.6,No,,No,,No,,664.37,1.9,5,3.7
30/5/2026,17:30:52,CNR6424818,Success,CUST66555,Auto,Begur,Electronic City,2.7,18.3,No,,No,,No,,438.91,20.1,3.5,4.7
21/5/2026,14:25:27,CNR5756673,Success,CUST89638,Bike,Sahakar Nagar,Brookefield,9.5,55,No,,No,,No,,377.5,21,4.8,4.5
2/5/2026,20:18:12,CNR5592663,Cancelled by Customer,CUST19420,Prime Plus,Majestic,Brookefield,,,Yes,AC is not working,No,,No,,,,,
10/5/2026,21:57:09,CNR7395952,Cancelled by Driver,CUST40871,Prime Plus,Malleshwaram,Brookefield,,,No,,Yes,Personal & Car related issues,No,,,,,
16/5/2026,17:08:41,CNR8164416,Cancelled by Customer,CUST97597,Prime SUV,Kalyan Nagar,Hoodi,,,Yes,AC is not working,No,,No,,,,,
26/5/2026,14:40:26,CNR6854062,Success,CUST42475,eBike,Whitefield,Kadugodi,2.2,51.8,No,,No,,No,,317.33,15.9,4.7,3.8
10/5/2026,9:49:06,CNR3278357,Success,CUST56929,Auto,Vijayanagar,Hennur,9.5,24,No,,No,,No,,887.19,3.2,4,3.5
10/5/2026,1:40:12,CNR3784913,Success,CUST90671,Mini,Nagawara,Whitefield,10.6,50.7,No,,No,,No,,820.93,28.9,3.6,4.9
30/5/2026,22:30:05,CNR2767430,Success,CUST51532,Auto,Bommanahalli,Nagawara,3.4,25,No,,No,,No,,410.33,6.2,4.8,4.9
3/5/2026,15:55:15,CNR9547174,Success,CUST77891,Prime SUV,Majestic,Chickpet,8.9,52.5,No,,No,,No,,323.95,8.6,3.8,3.6
17/5/2026,9:41:11,CNR9269780,Success,CUST59738,Prime SUV,Banashankari,Airport Road,5.4,53.4,No,,No,,No,,314.47,14.7,4.2,4.5
16/5/2026,14:29:55,CNR7754435,Pending,CUST62786,Prime Sedan,Devanahalli,Electronic City,,,No,,No,,No,,,,,
2/5/2026,8:51:11,CNR2642955,Incomplete,CUST18550,Mini,Hennur,Bommanahalli,,,No,,No,,Yes,Other Issue,,,,
3/5/2026,9:00:46,CNR5139457,Success,CUST83923,Mini,Varthur,Brookefield,9.8,34.3,No,,No,,No,,421.1,13.4,4.2,3.8
11/5/2026,17:01:05,CNR1989085,Success,CUST36957,eBike,Hennur,Majestic,7.2,31.1,No,,No,,No,,92.09,25,3.9,4.1
3/5/2026,19:54:09,CNR7445598,Success,CUST80102,Mini,Nagawara,Wilson Garden,2.9,56.2,No,,No,,No,,453.68,34.9,3.8,4.2
16/5/2026,9:07:02,CNR7464472,Cancelled by Driver,CUST23766,Mini,Begur,Rajajinagar,,,No,,Yes,Personal & Car related issues,No,,,,,
19/5/2026,18:49:19,CNR7247250,Cancelled by Customer,CUST52428,Prime Sedan,BTM Layout,Sarjapur Road,,,Yes,Wrong Address,No,,No,,,,,
22/5/2026,16:44:32,CNR4378913,Success,CUST23409,Bike,Indiranagar,Vijayanagar,3.6,45.6,No,,No,,No,,277.93,23.7,4.2,4.2
17/5/2026,16:52:27,CNR4110513,Success,CUST80317,Bike,Nagawara,Kalyan Nagar,6.5,22.5,No,,No,,No,,252.42,2.6,4.5,4.8
11/5/2026,15:46:27,CNR1058914,Incomplete,CUST44895,Prime SUV,Begur,Bommanahalli,,,No,,No,,Yes,Other Issue,,,,
3/5/2026,13:11:33,CNR2348579,Success,CUST24170,Prime Plus,Marathahalli,Bellandur,7.3,31,No,,No,,No,,764.13,19.9,4.6,4.8
9/5/2026,9:28:20,CNR3816419,Success,CUST29315,Mini,JP Nagar,Yeshwanthpur,10.3,48.1,No,,No,,No,,1050.21,10,4.1,3.7
13/5/2026,1:20:20,CNR7639485,Incomplete,CUST27485,Bike,Kengeri,Wilson Garden,,,No,,No,,Yes,Vehicle Breakdown,,,,
30/5/2026,8:48:15,CNR2975683,Success,CUST45124,Prime Sedan,Kalyan Nagar,Bellandur,11.6,30.6,No,,No,,No,,586.18,24.6,4.2,5
7/5/2026,21:26:22,CNR2252270,Success,CUST28215,Prime SUV,CV Raman Nagar,RT Nagar,6.4,52.7,No,,No,,No,,399.16,3.3,3.5,3.6
13/5/2026,11:38:26,CNR8553235,Success,CUST15853,Prime Sedan,Cunningham Road,Hebbal,5.8,18.7,No,,No,,No,,205.12,31,4.3,4.1
23/5/2026,5:54:31,CNR1681673,Pending,CUST68931,Bike,Sarjapur Road,Whitefield,,,No,,No,,No,,,,,
23/5/2026,13:02:35,CNR6652375,Pending,CUST23365,Prime Plus,Richmond Town,KR Puram,,,No,,No,,No,,,,,
31/5/2026,21:28:34,CNR2697317,Success,CUST10650,eBike,Frazer Town,Jayanagar,6,14.9,No,,No,,No,,384.41,21.7,4.2,3.7
6/5/2026,14:53:40,CNR4390431,Success,CUST94318,Auto,Majestic,Shivajinagar,6.6,40.1,No,,No,,No,,1414.92,7.1,4.9,3.8
1/5/2026,0:04:09,CNR1385912,Success,CUST78571,Prime Sedan,Frazer Town,Koramangala,11.3,31.9,No,,No,,No,,109.58,3.5,4.3,4.6
10/5/2026,7:48:05,CNR1736845,Cancelled by Customer,CUST85378,Prime SUV,Devanahalli,Yelahanka,,,Yes,Driver asked to cancel,No,,No,,,,,
4/5/2026,0:32:36,CNR9081921,Success,CUST57743,Auto,Peenya,Jayanagar,6.8,44.9,No,,No,,No,,114.46,3,4.3,4.9
17/5/2026,18:07:04,CNR3500118,Cancelled by Customer,CUST27182,Prime Sedan,Cunningham Road,Kengeri,,,Yes,Wrong Address,No,,No,,,,,
29/5/2026,6:15:21,CNR9136770,Incomplete,CUST81314,Bike,Airport Road,Sarjapur Road,,,No,,No,,Yes,Customer Demand,,,,
22/5/2026,14:42:56,CNR2032455,Cancelled by Driver,CUST11860,Prime Plus,Varthur,Bommanahalli,,,No,,Yes,Customer related issue,No,,,,,
3/5/2026,15:52:11,CNR2987373,Pending,CUST11702,Prime Plus,Vijayanagar,Ulsoor,,,No,,No,,No,,,,,
3/5/2026,7:33:16,CNR4710909,Cancelled by Driver,CUST67239,Mini,Hebbal,Varthur,,,No,,Yes,Customer related issue,No,,,,,
29/5/2026,18:01:01,CNR8759234,Success,CUST45188,eBike,Shivajinagar,Peenya,4.8,39.8,No,,No,,No,,165.77,18.5,4.1,4.8
16/5/2026,7:07:06,CNR2365226,Cancelled by Driver,CUST68639,Mini,BTM Layout,Richmond Town,,,No,,Yes,Personal & Car related issues,No,,,,,
30/5/2026,18:43:21,CNR2781410,Success,CUST92046,Prime SUV,Frazer Town,Malleshwaram,6.3,43.6,No,,No,,No,,500.24,9.5,4.4,3.6
24/5/2026,7:40:35,CNR2242925,Cancelled by Driver,CUST67275,Auto,Hoodi,RT Nagar,,,No,,Yes,The customer was coughing/sick,No,,,,,
31/5/2026,16:02:04,CNR5946279,Success,CUST81955,eBike,Richmond Town,Electronic City,4.5,36.2,No,,No,,No,,678.2,27.8,4,4.9
27/5/2026,7:40:20,CNR3447195,Success,CUST90041,Mini,Sarjapur Road,Hoodi,11.8,46.2,No,,No,,No,,408.17,26.3,4.3,3.8
13/5/2026,9:24:33,CNR2909914,Success,CUST57825,eBike,Frazer Town,Kadugodi,2.3,59.1,No,,No,,No,,177.43,28.2,4.3,4.8
24/5/2026,17:42:14,CNR9350705,Cancelled by Driver,CUST87163,eBike,KR Puram,Madiwala,,,No,,Yes,The customer was coughing/sick,No,,,,,
16/5/2026,17:51:45,CNR4785692,Success,CUST50743,Prime SUV,Vijayanagar,CV Raman Nagar,7.5,57.4,No,,No,,No,,682.88,12.1,4.4,4.9
8/5/2026,19:49:02,CNR5671586,Success,CUST78818,Prime Plus,Vijayanagar,Rajajinagar,2.1,43.8,No,,No,,No,,883.31,29.6,5,3.6
8/5/2026,5:39:43,CNR7479795,Success,CUST21671,Mini,Madiwala,Devanahalli,8.9,59.1,No,,No,,No,,301.5,10.1,3.6,4.2
12/5/2026,11:48:51,CNR4623273,Cancelled by Customer,CUST54761,Bike,Basavanagudi,HSR Layout,,,Yes,Driver asked to cancel,No,,No,,,,,
3/5/2026,18:12:41,CNR9182549,Cancelled by Driver,CUST55906,Bike,Devanahalli,MG Road,,,No,,Yes,The customer was coughing/sick,No,,,,,
5/5/2026,11:40:47,CNR1978888,Success,CUST94656,eBike,Sarjapur Road,Wilson Garden,2.7,21.6,No,,No,,No,,425.04,10.4,4.3,4.4
16/5/2026,18:01:47,CNR2794122,Pending,CUST83140,Prime Sedan,BTM Layout,Bannerghatta Road,,,No,,No,,No,,,,,
30/5/2026,5:25:12,CNR6859794,Success,CUST22912,Mini,Indiranagar,Chickpet,11.6,49,No,,No,,No,,242.95,18.4,3.8,4.6
17/5/2026,2:04:10,CNR9758437,Success,CUST10453,Prime Sedan,Malleshwaram,Kalyan Nagar,2,55.5,No,,No,,No,,1088.43,24.3,3.5,4.2
13/5/2026,14:09:03,CNR9157871,Success,CUST16944,Prime Sedan,Marathahalli,Chickpet,2,37.8,No,,No,,No,,463.07,21.5,4.6,3.9
8/5/2026,17:17:02,CNR5139423,Success,CUST75212,Bike,Cunningham Road,JP Nagar,5.4,14.5,No,,No,,No,,471.06,27.5,4.9,4.7
6/5/2026,9:59:58,CNR5856511,Success,CUST31089,Bike,Kengeri,Varthur,6.8,49.6,No,,No,,No,,255.77,11.7,4,4.4
21/5/2026,18:45:56,CNR4093202,Success,CUST95111,Bike,Hebbal,Koramangala,10.9,15.9,No,,No,,No,,813.04,20.5,3.7,4.5
26/5/2026,18:26:46,CNR3105869,Success,CUST75838,eBike,Bannerghatta Road,Peenya,9.7,42,No,,No,,No,,909.74,15.6,4.9,4.3
12/5/2026,17:26:46,CNR7194062,Success,CUST39807,Prime Plus,Kadugodi,Sarjapur Road,8.5,55.9,No,,No,,No,,739.96,9.1,4.7,4.5
17/5/2026,13:47:32,CNR7103812,Success,CUST94833,Prime Plus,Ulsoor,Electronic City,9.6,13.5,No,,No,,No,,532.03,32.7,4,3.8
23/5/2026,11:35:59,CNR6278495,Success,CUST36818,Prime Sedan,Hennur,Devanahalli,11.8,48.4,No,,No,,No,,855.35,32.1,3.8,4.5
2/5/2026,7:07:52,CNR1515914,Success,CUST12527,Prime Plus,MG Road,Vijayanagar,5.5,25.3,No,,No,,No,,849.74,22.9,4.9,4.6
10/5/2026,15:50:51,CNR9452860,Success,CUST65075,Auto,Peenya,Yelahanka,8.4,36.4,No,,No,,No,,354.74,27.3,3.6,3.6
23/5/2026,20:32:38,CNR5158125,Success,CUST92918,Prime Plus,Koramangala,Lalbagh,5.2,16.2,No,,No,,No,,584.05,30.5,4.7,3.7
22/5/2026,19:51:01,CNR7991434,Cancelled by Customer,CUST35421,Mini,Cunningham Road,Sahakar Nagar,,,Yes,Driver asked to cancel,No,,No,,,,,
